"Count","Tradelist Count","Name","Edition","Condition","Language","Foil","Tags","Last Modified","Collector Number","Alter","Proxy","Purchase Price"
"3","3","Burglar Rat","fdn","Near Mint","English","foil","","2025-10-06 18:22:01.483000","170","False","False",""
"1","1","Burglar Rat","jmp","Near Mint","English","","","2025-10-06 18:22:52.813000","214","False","False",""
"3","3","Burglar Rat","grn","Near Mint","English","","","2025-10-06 18:22:34.177000","64","False","False",""
"2","2","Burglar Rat","fdn","Near Mint","English","","","2025-10-06 18:23:03.320000","170","False","False",""
"1","1","Buried Ruin","m12","Near Mint","English","","","2024-12-03 18:40:50.910000","224","False","False",""
"1","1","Buried Treasure","lci","Near Mint","English","","","2025-10-04 07:47:54.627000","246","False","False",""
"2","2","Burlfist Oak","m21","Near Mint","English","","","2025-10-09 21:51:56.270000","174","False","False",""
"1","1","Burly Breaker // Dire-Strain Demolisher","mid","Near Mint","English","","","2024-12-21 22:45:10.243000","299","False","False",""
"1","1","Burn Away","ktk","Near Mint","English","","","2025-10-11 05:49:12.917000","104","False","False",""
"1","1","Burn Away","cn2","Near Mint","English","","","2024-12-06 17:41:35.643000","151","False","False",""
"1","1","Burn Bright","m21","Near Mint","English","","","2024-12-06 17:41:45.040000","134","False","False",""
"1","1","Burn Down the House","mid","Near Mint","English","foil","","2024-12-21 22:45:10.243000","352","False","False",""
"1","1","Burn Down the House","mid","Near Mint","English","","","2025-10-11 05:49:30.967000","352","False","False",""
"1","1","Burn the Accursed","mid","Near Mint","English","foil","","2024-12-21 22:45:10.243000","132","False","False",""
"1","1","Burner Rocket","dft","Near Mint","English","foil","","2025-10-11 05:50:53.620000","114","False","False",""
"1","1","Burner Rocket","dft","Near Mint","English","","","2025-10-11 05:50:39.387000","311","False","False",""
"1","1","Burning Earth","m14","Near Mint","English","","","2025-10-11 05:51:19.083000","130","False","False",""
"3","3","Burning Oil","dka","Near Mint","English","","","2025-10-17 02:40:37.137000","84","False","False",""
"1","1","Burning Palm Efreet","plst","Near Mint","English","","","2025-10-11 05:51:30.967000","MIR-161","False","False",""
"2","2","Burning Shield Askari","mir","Near Mint","English","","","2025-10-11 05:52:03.740000","162","False","False",""
"1","1","Burning Vengeance","inr","Near Mint","English","foil","","2025-10-11 05:52:33.430000","147","False","False",""
"1","1","Burning Vengeance","inr","Near Mint","English","foil","","2025-10-11 05:52:47.033000","397","False","False",""
"1","1","Burning-Rune Demon","khm","Near Mint","English","","","2025-01-28 05:00:26.793000","81","False","False",""
"5","5","Burning-Tree Emissary","gtc","Near Mint","English","","","2025-10-16 23:18:17.733000","216","False","False",""
"1","1","Burning-Yard Trainer","eld","Near Mint","English","","","2024-12-06 05:08:33.207000","117","False","False",""
"1","1","Burnished Hart","fdn","Near Mint","English","foil","","2024-12-07 21:30:03.990000","250","False","False",""
"1","1","Burnished Hart","m3c","Near Mint","English","","","2025-10-04 07:48:32.547000","284","False","False",""
"1","1","Burnished Hart","dsc","Near Mint","English","","","2025-10-04 07:48:41.527000","243","False","False",""
"1","1","Burnished Hart","fdn","Near Mint","English","","","2025-10-04 07:49:15.440000","250","False","False",""
"1","1","Burnout Bashtronaut","dft","Near Mint","English","","","2025-10-11 05:53:13.667000","340","False","False",""
"3","3","Burnt Offering","ice","Near Mint","English","","","2025-10-06 18:39:07.227000","116","False","False",""
"1","1","Burrog Befuddler","stx","Near Mint","English","","","2024-12-08 03:20:26.557000","38","False","False",""
"1","1","Burrowing Razormaw","bro","Near Mint","English","foil","","2024-12-05 22:03:58.713000","173","False","False",""
"2","2","Burrowing Razormaw","bro","Near Mint","English","","","2025-10-09 21:52:39.043000","173","False","False",""
"2","2","Burst Lightning","fdn","Near Mint","English","","","2025-10-11 05:53:51.507000","192","False","False",""
"1","1","Burst of Strength","gtc","Near Mint","English","foil","","2024-12-06 02:37:07.260000","115","False","False",""
"6","6","Burst of Strength","gtc","Near Mint","English","","","2025-10-09 21:53:36.493000","115","False","False",""
"1","1","Bury in Books","j25","Near Mint","English","","","2024-12-07 19:16:54.797000","292","False","False",""
"1","1","Bushwhack","fdn","Near Mint","English","foil","","2025-10-09 21:54:02.423000","215","False","False",""
"2","2","Bushwhack","fdn","Near Mint","English","","","2025-10-09 21:54:18.247000","215","False","False",""
"2","2","Bushy Bodyguard","blb","Near Mint","English","foil","","2025-10-09 21:54:43.547000","166","False","False",""
"1","1","Buster Sword","fin","Near Mint","English","","","2025-10-04 07:49:42.753000","351","False","False",""
"1","1","Butch DeLoria, Tunnel Snake","pip","Near Mint","English","","","2024-12-03 00:40:49.090000","43","False","False",""
"1","1","Butcher Ghoul","inr","Near Mint","English","foil","","2025-10-06 18:24:47.293000","373","False","False",""
"1","1","Butcher Ghoul","inr","Near Mint","English","foil","","2025-10-06 18:25:13.487000","99","False","False",""
"2","2","Butcher Ghoul","inr","Near Mint","English","","","2025-10-06 18:24:31.657000","373","False","False",""
"2","2","Butcher Ghoul","ddq","Near Mint","English","","","2025-10-06 18:25:03.743000","53","False","False",""
"1","1","Butcher's Cleaver","inr","Near Mint","English","foil","","2025-10-04 07:49:58.093000","256","False","False",""
"1","1","Butcher's Cleaver","ddq","Near Mint","English","","","2025-10-04 07:50:06.110000","31","False","False",""
"1","1","Butcher's Glee","dtk","Near Mint","English","","","2024-12-04 22:42:58.783000","90","False","False",""
"1","1","Butterbur, Bree Innkeeper","ltr","Near Mint","English","","","2024-12-16 23:46:22.350000","197","False","False",""
"4","4","Buy Your Silence","snc","Near Mint","English","","","2025-10-13 20:56:42.813000","6","False","False",""
"1","1","Bygone Bishop","soi","Near Mint","English","","","2024-12-06 22:45:22.443000","8","False","False",""
"1","1","Bygone Colossus","eoe","Near Mint","English","foil","","2025-10-04 07:52:30.587000","235","False","False",""
"3","3","Bygone Colossus","eoe","Near Mint","English","","","2025-10-04 07:50:59.277000","235","False","False",""
"1","1","Byway Barterer","blb","Near Mint","English","","","2025-10-11 05:54:12.500000","360","False","False",""
"2","2","Cabal Evangel","dom","Near Mint","English","","","2025-10-06 18:50:49.430000","78","False","False",""
"1","1","Cabal Executioner","ons","Near Mint","English","","","2024-12-04 17:48:07.063000","130","False","False",""
"1","1","Cabal Inquisitor","ody","Near Mint","English","","","2024-12-04 17:48:21.903000","119","False","False",""
"1","1","Cabal Interrogator","scg","Near Mint","English","","","2024-11-29 16:18:08.833000","57","False","False",""
"4","4","Cabal Paladin","dom","Near Mint","English","","","2025-10-06 18:51:26.527000","79","False","False",""
"1","1","Cabaretti Charm","snc","Near Mint","English","","","2025-10-17 05:54:28.793000","173","False","False",""
"1","1","Cabaretti Charm","snc","Near Mint","English","","","2024-11-23 21:38:10.977000","300","False","False",""
"3","3","Cabaretti Courtyard","snc","Near Mint","English","","","2025-10-04 07:54:07.430000","249","False","False",""
"4","4","Cabaretti Initiate","snc","Near Mint","English","","","2025-10-17 05:54:58.533000","137","False","False",""
"2","2","Cache Grab","blb","Near Mint","English","foil","","2025-10-09 21:55:22.737000","167","False","False",""
"1","1","Cache Grab","blb","Near Mint","English","","","2025-10-09 21:56:06.683000","167","False","False",""
"1","1","Cache Raiders","eve","Near Mint","English","","","2024-11-29 20:33:30.683000","18","False","False",""
"1","1","Cached Defenses","frf","Near Mint","English","","","2024-12-06 03:26:47.680000","126","False","False",""
"1","1","Cackling Counterpart","j25","Near Mint","English","","","2025-10-08 05:32:37.307000","293","False","False",""
"1","1","Cackling Counterpart","inr","Near Mint","English","foil","","2025-10-08 05:32:29.263000","55","False","False",""
"2","2","Cackling Prowler","fdn","Near Mint","English","foil","","2025-10-09 21:57:21.393000","101","False","False",""
"3","3","Cackling Prowler","fdn","Near Mint","English","","","2025-10-09 21:57:10.197000","101","False","False",""
"2","2","Cackling Slasher","dsk","Near Mint","English","foil","","2025-10-06 18:52:25.103000","85","False","False",""
"3","3","Cackling Slasher","dsk","Near Mint","English","","","2025-10-06 18:52:18.890000","85","False","False",""
"1","1","Cacophodon","rix","Near Mint","English","","","2024-12-03 00:45:17.157000","123","False","False",""
"1","1","Cacophony Scamp","one","Near Mint","English","","","2024-12-06 05:08:45.733000","124","False","False",""
"1","1","Cactarantula","otj","Near Mint","English","","","2025-10-09 21:57:39.700000","158","False","False",""
"1","1","Cactuar","fin","Near Mint","English","","","2025-10-09 21:57:48.637000","177","False","False",""
"1","1","Cactus Preserve","otc","Near Mint","English","","","2025-10-04 07:57:31.803000","40","False","False",""
"1","1","Cactus Preserve","otc","Near Mint","English","","","2025-10-04 07:55:21.990000","76","False","False",""
"1","1","Cadaver Imp","roe","Near Mint","English","","","2025-10-06 18:53:30.173000","99","False","False",""
"1","1","Cadaver Imp","ddr","Near Mint","English","","","2025-10-06 18:53:57.180000","41","False","False",""
"1","1","Cadaver Imp","jmp","Near Mint","English","","","2025-10-06 18:54:02.327000","215","False","False",""
"3","3","Cadaverous Knight","mir","Near Mint","English","","","2025-10-06 18:54:30.993000","110","False","False",""
"1","1","Caelorna, Coral Tyrant","dft","Near Mint","English","foil","","2025-10-08 05:33:10.517000","40","False","False",""
"1","1","Cairn Wanderer","lrw","Near Mint","English","","","2024-12-04 17:52:17.617000","105","False","False",""
"1","1","Cait Sith, Fortune Teller","fic","Near Mint","English","","","2025-10-11 05:55:13.023000","54","False","False",""
"1","1","Calamitous Tide","blb","Near Mint","English","foil","","2025-10-08 05:33:32.793000","43","False","False",""
"1","1","Calamity of Cinders","blc","Near Mint","English","","","2025-09-23 04:30:02.820000","23","False","False",""
"3","3","Caldaia Strongarm","snc","Near Mint","English","","","2025-10-09 21:58:19.480000","138","False","False",""
"1","1","Caldaia Strongarm","snc","Near Mint","English","foil","","2024-11-23 19:58:40.247000","138","False","False",""
"1","1","Caldera Pyremaw","tdc","Near Mint","English","","","2025-10-11 05:56:14.910000","73","False","False",""
"2","2","Caligo Skin-Witch","dom","Near Mint","English","","","2025-10-06 18:55:06.310000","80","False","False",""
"1","1","Calix, Guided by Fate","mat","Near Mint","English","","","2025-01-31 05:36:15.020000","165","False","False",""
"1","1","Calix, Guided by Fate","mat","Near Mint","English","foil","","2025-10-17 00:30:42.747000","206","False","False",""
"1","1","Call a Surprise Witness","mkm","Near Mint","English","","","2025-10-13 22:54:29.573000","289","False","False",""
"1","1","Call for Unity","aer","Near Mint","English","","","2024-12-07 02:01:27.657000","9","False","False",""
"1","1","Call from the Grave","mb2","Near Mint","English","","","2025-08-18 23:37:38.453000","541","False","False",""
"1","1","Call In a Professional","snc","Near Mint","English","foil","","2024-11-23 19:40:56.173000","103","False","False",""
"1","1","Call In a Professional","snc","Near Mint","English","","","2025-10-11 05:57:04.183000","103","False","False",""
"1","1","Call of the Nightwing","gtc","Near Mint","English","foil","","2024-12-04 07:35:27.803000","149","False","False",""
"5","5","Call of the Nightwing","gtc","Near Mint","English","","","2025-10-15 17:12:47.183000","149","False","False",""
"1","1","Call of the Ring","ltr","Near Mint","English","","","2024-12-17 07:03:24.737000","79","False","False",""
"3","3","Call of the Wild","wth","Near Mint","English","","","2025-10-09 21:58:48.110000","122","False","False",""
"2","2","Call the Cavalry","dom","Near Mint","English","","","2025-10-13 22:55:01.027000","9","False","False",""
"4","4","Call the Mountain Chocobo","fin","Near Mint","English","","","2025-10-11 05:57:50.930000","131","False","False",""
"1","1","Call to the Feast","xln","Near Mint","English","","","2024-12-04 02:57:23.730000","219","False","False",""
"2","2","Call to the Grave","scg","Near Mint","English","","","2025-10-06 18:56:30.703000","58","False","False",""
"5","5","Call to the Grave","m12","Near Mint","English","","","2025-10-06 18:56:58.057000","85","False","False",""
"1","1","Callaphe, Beloved of the Sea","thb","Near Mint","English","","","2024-12-07 18:57:28.150000","260","False","False",""
"3","3","Calming Licid","sth","Near Mint","English","","","2025-10-13 22:56:21.250000","2","False","False",""
"4","4","Caltrops","uds","Near Mint","English","","","2025-10-04 07:59:42.907000","129","False","False",""
"1","1","Camaraderie","grn","Near Mint","English","","","2024-12-04 16:48:50.377000","157","False","False",""
"1","1","Camellia, the Seedmiser","blb","Near Mint","English","foil","","2025-10-15 19:13:27.870000","328","False","False",""
"2","2","Camellia, the Seedmiser","blb","Near Mint","English","","","2025-10-15 19:13:20.233000","328","False","False",""
"1","1","Camera Launcher","dft","Near Mint","English","","","2025-10-04 08:01:08.440000","232","False","False",""
"2","2","Camera Launcher","dft","Near Mint","English","foil","","2025-10-04 08:00:59.137000","232","False","False",""
"1","1","Campus Guide","fdn","Near Mint","English","foil","","2024-12-07 21:30:14.703000","251","False","False",""
"1","1","Campus Guide","fdn","Near Mint","English","","","2025-10-04 08:18:05.830000","251","False","False",""
"1","1","Campus Renovation","mat","Near Mint","English","","","2025-10-17 02:41:00.187000","77","False","False",""
